,Fold selected features,Fold nb of features
Fold 79,"['MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",6
Fold 80,"['MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",6
Fold 81,"['MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",6
Fold 82,"['MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",6
Fold 83,"['MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",6
Fold 84,"['MAPKAPK2', 'IkB', 'NFkB', 'CREB', 'Frequency']",5
Fold 85,"['MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",6
Fold 86,"['MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",6
Fold 87,"['MAPKAPK2', 'IkB', 'NFkB', 'CREB', 'Frequency']",5
Fold 88,"['MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",6
Fold 89,"['MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",6
Fold 90,"['MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",6
Fold 91,"['NFkB', 'CREB', 'Frequency']",3
Fold 92,"['MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",6
Fold 93,"['MAPKAPK2', 'IkB', 'NFkB', 'CREB', 'Frequency']",5
Fold 94,"['MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",6
Fold 95,"['MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",6
Fold 96,"['MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",6
Fold 97,"['MAPKAPK2', 'IkB', 'CREB', 'Frequency']",4
Fold 98,"['MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",6
Fold 99,"['MAPKAPK2', 'NFkB', 'CREB', 'Frequency']",4
Fold 100,"['MAPKAPK2', 'NFkB', 'CREB', 'Frequency']",4
Fold 101,"['MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",6
Fold 102,"['MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",6
Fold 103,"['MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",6
Fold 104,"['MAPKAPK2', 'IkB', 'CREB', 'Frequency']",4
Fold 105,"['MAPKAPK2', 'IkB', 'NFkB', 'CREB', 'Frequency']",5
Fold 106,"['MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",6
Fold 107,"['MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",6
Fold 108,"['MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",6
Fold 109,"['MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",6
Fold 110,"['MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",6
Fold 111,"['MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",6
Fold 112,"['MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",6
Fold 113,"['MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",6
Fold 114,"['MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",6
Fold 115,"['NFkB', 'CREB', 'Frequency']",3
Fold 116,"['MAPKAPK2', 'IkB', 'NFkB', 'CREB', 'Frequency']",5
Fold 117,"['MAPKAPK2', 'IkB', 'NFkB', 'CREB', 'Frequency']",5
Fold 118,"['MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",6
Fold 119,"['MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",6
Fold 120,"['MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",6
Fold 121,"['MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",6
Fold 122,"['MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",6
Fold 123,"['MAPKAPK2', 'IkB', 'NFkB', 'CREB', 'Frequency']",5
Fold 124,"['MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",6
Fold 125,"['MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",6
Fold 126,"['MAPKAPK2', 'NFkB', 'CREB', 'Frequency']",4
Fold 127,"['MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",6
Fold 128,"['MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",6
Fold 129,"['MAPKAPK2', 'IkB', 'CREB', 'Frequency']",4
Fold 130,"['MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",6
Fold 131,"['MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",6
Fold 132,"['MAPKAPK2', 'IkB', 'NFkB', 'CREB', 'Frequency']",5
Fold 133,"['MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",6
Fold 134,"['MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",6
Fold 135,"['MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",6
Fold 136,"['MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",6
Fold 137,"['MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",6
Fold 138,"['NFkB', 'CREB', 'Frequency']",3
Fold 139,"['MAPKAPK2', 'IkB', 'NFkB', 'CREB', 'Frequency']",5
Fold 140,"['MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",6
Fold 141,"['MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",6
Fold 142,"['MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",6
Fold 143,"['MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",6
Fold 144,"['MAPKAPK2', 'NFkB', 'CREB', 'Frequency']",4
Fold 145,"['MAPKAPK2', 'IkB', 'CREB', 'Frequency']",4
Fold 146,"['MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",6
Fold 147,"['MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",6
Fold 148,"['MAPKAPK2', 'IkB', 'NFkB', 'CREB', 'Frequency']",5
Fold 149,"['NFkB', 'CREB', 'Frequency']",3
Fold 150,"['MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",6
Fold 151,"['MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",6
Fold 152,"['MAPKAPK2', 'IkB', 'NFkB', 'CREB', 'Frequency']",5
Fold 153,"['MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",6
Fold 154,"['MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",6
Fold 155,"['MAPKAPK2', 'IkB', 'NFkB', 'CREB', 'Frequency']",5
Fold 156,"['MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",6
Fold 157,"['MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",6
Fold 158,"['MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",6
Fold 159,"['MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",6
Fold 160,"['MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",6
Fold 161,"['MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",6
Fold 162,"['MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",6
Fold 163,"['MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",6
Fold 164,"['MAPKAPK2', 'IkB', 'NFkB', 'CREB', 'Frequency']",5
Fold 165,"['MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",6
Fold 166,"['MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",6
Fold 167,"['NFkB', 'CREB', 'Frequency']",3
Fold 168,"['MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",6
Fold 169,"['MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",6
Fold 170,"['MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",6
Fold 171,"['MAPKAPK2', 'IkB', 'NFkB', 'CREB', 'Frequency']",5
Fold 172,"['MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",6
Fold 173,"['MAPKAPK2', 'IkB', 'CREB', 'Frequency']",4
Fold 174,"['MAPKAPK2', 'NFkB', 'CREB', 'Frequency']",4
Fold 175,"['MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",6
Fold 176,"['MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",6
Fold 177,"['MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",6
Fold 178,"['MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",6
Fold 179,"['MAPKAPK2', 'IkB', 'NFkB', 'CREB', 'Frequency']",5
Fold 180,"['MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",6
Fold 181,"['MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",6
Fold 182,"['MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",6
Fold 183,"['MAPKAPK2', 'IkB', 'CREB', 'Frequency']",4
Fold 184,"['MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",6
Fold 185,"['MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",6
Fold 186,"['MAPKAPK2', 'IkB', 'NFkB', 'CREB', 'Frequency']",5
Fold 187,"['MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",6
Fold 188,"['MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",6
Fold 189,"['MAPKAPK2', 'NFkB', 'CREB', 'Frequency']",4
Fold 190,"['MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",6
Fold 191,"['MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",6
Fold 192,"['NFkB', 'CREB', 'Frequency']",3
Fold 193,"['MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",6
Fold 194,"['MAPKAPK2', 'IkB', 'NFkB', 'CREB', 'Frequency']",5
Fold 195,"['MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",6
Fold 196,"['MAPKAPK2', 'IkB', 'NFkB', 'CREB', 'Frequency']",5
Fold 197,"['MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",6
Fold 198,"['MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",6
Fold 199,"['MAPKAPK2', 'IkB', 'NFkB', 'p38', 'CREB', 'Frequency']",6
