,Max Proba
artificial.119,0.298
artificial.52,0.266
artificial.15,0.257
artificial.56,0.233
artificial.88,0.208
artificial.49,0.182
artificial.2,0.178
artificial.10,0.157
artificial.137,0.155
artificial.106,0.151
artificial.91,0.136
artificial.68,0.135
artificial.36,0.119
artificial.63,0.119
artificial.85,0.119
artificial.162,0.117
artificial.65,0.116
artificial.157,0.114
artificial.59,0.11
artificial.5,0.108
artificial.4,0.107
artificial.143,0.097
artificial.127,0.097
artificial.131,0.091
artificial.83,0.091
artificial.53,0.088
artificial.30,0.085
artificial.112,0.084
artificial.164,0.084
artificial.29,0.082
artificial.133,0.08
artificial.79,0.077
artificial.58,0.076
artificial.17,0.075
artificial.43,0.07
artificial.181,0.068
artificial.176,0.067
artificial.156,0.067
artificial.178,0.066
artificial.172,0.065
artificial.32,0.064
artificial.44,0.063
artificial.89,0.061
artificial.118,0.061
artificial.116,0.061
artificial.93,0.058
artificial.94,0.057
artificial.151,0.057
artificial.165,0.054
artificial.81,0.052
artificial.135,0.051
artificial.13,0.051
artificial.19,0.05
artificial.152,0.049
artificial.33,0.047
artificial.21,0.047
artificial.54,0.044
artificial.139,0.041
artificial.1,0.041
artificial.51,0.041
artificial.140,0.036
artificial.145,0.036
artificial.100,0.034
artificial.117,0.033
artificial.160,0.033
artificial.159,0.031
artificial.111,0.03
artificial.153,0.028
artificial.39,0.028
artificial.62,0.028
artificial.147,0.027
artificial.66,0.025
artificial.3,0.025
artificial.141,0.025
artificial.126,0.024
artificial.77,0.024
artificial.86,0.023
artificial.163,0.023
artificial.155,0.021
artificial.71,0.021
artificial.150,0.02
artificial.22,0.018
artificial.57,0.018
artificial.80,0.018
artificial.47,0.018
artificial.175,0.017
artificial.8,0.017
artificial.99,0.017
artificial.11,0.017
artificial.110,0.016
artificial.154,0.016
artificial.74,0.016
artificial.113,0.015
artificial.9,0.014
artificial.84,0.014
artificial.72,0.014
artificial.16,0.013
artificial.40,0.013
artificial.69,0.012
artificial.46,0.011
artificial.115,0.011
artificial.105,0.011
artificial.37,0.011
artificial.48,0.01
artificial.148,0.01
artificial.41,0.01
artificial.55,0.01
artificial.124,0.009
artificial.24,0.009
artificial.122,0.008
artificial.180,0.008
artificial.146,0.008
artificial.92,0.008
artificial.87,0.008
artificial.34,0.007
artificial.31,0.007
artificial.108,0.007
artificial.78,0.007
artificial.144,0.007
artificial.109,0.007
artificial.128,0.006
artificial.182,0.006
artificial.18,0.006
artificial.28,0.005
artificial.168,0.005
artificial.96,0.005
artificial.27,0.004
artificial.167,0.004
artificial.20,0.004
artificial.75,0.004
artificial.90,0.004
artificial.82,0.004
artificial.35,0.003
artificial.42,0.003
artificial.169,0.003
artificial.142,0.003
artificial.64,0.003
artificial.95,0.003
artificial.103,0.003
artificial.123,0.002
artificial.67,0.002
artificial.25,0.002
artificial.125,0.002
artificial.166,0.002
artificial.97,0.002
artificial.50,0.002
artificial.171,0.002
artificial.70,0.002
artificial.107,0.002
artificial.130,0.002
artificial.14,0.002
artificial.177,0.002
artificial.12,0.002
artificial.174,0.001
artificial.161,0.001
artificial.170,0.001
artificial.120,0.001
artificial.121,0.001
artificial.102,0.001
artificial.138,0.001
artificial.114,0.001
artificial.158,0.001
artificial.98,0.001
artificial.38,0.001
artificial.61,0.001
artificial.73,0.001
artificial.129,0.0
artificial.6,0.0
artificial.7,0.0
artificial.179,0.0
artificial.134,0.0
artificial.76,0.0
artificial.132,0.0
artificial.136,0.0
artificial.173,0.0
artificial.101,0.0
artificial.149,0.0
artificial.60,0.0
artificial.45,0.0
artificial.23,0.0
artificial.26,0.0
artificial.104,0.0
