,Fold selected features,Fold nb of features
Fold 0,"['Bcells_S6', 'CCR2nncMC_Frequency', 'CCR2pcMC_Frequency', 'CD4Tnaive_Frequency', 'CD62LnAgedNeutrophils_S6', 'CD62LpImmatureNeutrophils_S6', 'Th1mem_S6', 'Th1naive_CREB', 'Th1naive_S6']",9
Fold 1,"['CD62LnAgedNeutrophils_S6', 'Th1mem_S6', 'Th1naive_S6']",3
Fold 2,"['Bcells_S6', 'CCR2nncMC_Frequency', 'CD4Tnaive_Frequency', 'CD61pCD41pPLT_STAT3', 'CD62LnAgedNeutrophils_S6', 'mDC_S6', 'Th1mem_S6', 'Th1naive_CREB', 'Th1naive_S6', 'Th1naive_MAPKAPK2']",10
Fold 3,"['CCR2nncMC_Frequency', 'Th1mem_S6', 'Th1naive_CREB']",3
Fold 4,"['CCR2nncMC_MAPKAPK2', 'CCR2nncMC_Frequency', 'CCR2pcMC_Frequency', 'CD4Tnaive_Frequency', 'CD62LnAgedNeutrophils_S6', 'Th1mem_S6', 'Th1naive_CREB', 'Th1naive_S6']",8
Fold 5,"['Bcells_S6', 'CCR2pcMC_Frequency', 'CD62LnAgedNeutrophils_S6', 'CD62LpImmatureNeutrophils_S6', 'mDC_STAT3', 'Th1mem_S6', 'Th1naive_CREB', 'Th1naive_S6']",8
Fold 6,"['Bcells_S6', 'CCR2nncMC_Frequency', 'CD62LnAgedNeutrophils_S6', 'CD62LpImmatureNeutrophils_S6', 'mDC_S6', 'mDC_Frequency', 'Th1mem_S6', 'Th1naive_CREB', 'Th1naive_S6']",9
Fold 7,"['Bcells_S6', 'CCR2nncMC_NFkB', 'CCR2nncMC_MAPKAPK2', 'CCR2nncMC_Frequency', 'CCR2pcMC_Frequency', 'CD62LnAgedNeutrophils_S6', 'mDC_Frequency', 'Th1mem_S6', 'Th1naive_CREB', 'Th1naive_S6']",10
Fold 8,"['CCR2nncMC_NFkB', 'CCR2pcMC_Frequency', 'CD4Tnaive_Frequency', 'CD62LnAgedNeutrophils_S6', 'CD62LpImmatureNeutrophils_S6', 'Th1mem_S6', 'Th1naive_CREB', 'Th1naive_S6']",8
Fold 9,"['CD62LnAgedNeutrophils_S6', 'Th1mem_S6', 'Th1naive_CREB', 'Th1naive_S6']",4
Fold 10,"['Bcells_S6', 'CCR2nncMC_Frequency', 'CD62LnAgedNeutrophils_S6', 'CD62LpImmatureNeutrophils_S6', 'mDC_S6', 'Th1mem_S6', 'Th1naive_S6']",7
Fold 11,"['Bcells_S6', 'CCR2nncMC_NFkB', 'CCR2nncMC_MAPKAPK2', 'CCR2nncMC_Frequency', 'CD62LnAgedNeutrophils_S6', 'CD62LpImmatureNeutrophils_S6', 'Th1mem_S6', 'Th1naive_CREB', 'Th1naive_S6']",9
Fold 12,"['Bcells_S6', 'CCR2nncMC_Frequency', 'CD62LnAgedNeutrophils_S6', 'CD62LpImmatureNeutrophils_S6', 'mDC_Frequency', 'Th1mem_S6', 'Th1naive_CREB', 'Th1naive_S6']",8
Fold 13,"['CD62LnAgedNeutrophils_S6', 'CD62LpImmatureNeutrophils_S6', 'Th1mem_S6', 'Th1naive_CREB', 'Th1naive_S6']",5
Fold 14,"['CD62LnAgedNeutrophils_S6', 'CD62LpImmatureNeutrophils_S6', 'Th1mem_S6', 'Th1naive_CREB', 'Th1naive_S6']",5
Fold 15,"['CD62LnAgedNeutrophils_S6', 'Th1mem_S6', 'Th1naive_CREB', 'Th1naive_S6']",4
Fold 16,"['Bcells_S6', 'CCR2nncMC_MAPKAPK2', 'CCR2nncMC_Frequency', 'CCR2pcMC_Frequency', 'CD62LnAgedNeutrophils_S6', 'CD62LpImmatureNeutrophils_S6', 'mDC_S6', 'mDC_Frequency', 'Th1mem_S6', 'Th1naive_CREB', 'Th1naive_S6']",11
Fold 17,"['CCR2nncMC_Frequency', 'CCR2pcMC_Frequency', 'CD62LnAgedNeutrophils_S6', 'Th1mem_S6', 'Th1naive_CREB', 'Th1naive_S6']",6
Fold 18,"['CD62LnAgedNeutrophils_S6', 'Th1mem_S6', 'Th1naive_CREB', 'Th1naive_S6']",4
Fold 19,"['Bcells_S6', 'CCR2nncMC_NFkB', 'CCR2nncMC_MAPKAPK2', 'CCR2nncMC_Frequency', 'CCR2pcMC_Frequency', 'CD62LnAgedNeutrophils_S6', 'CD62LpImmatureNeutrophils_S6', 'mDC_Frequency', 'Th1mem_S6', 'Th1naive_CREB', 'Th1naive_S6', 'Th1naive_MAPKAPK2']",12
