,Fold selected features,Fold nb of features
Fold 0,"['S6', 'MAPKAPK2']",2
Fold 1,[],0
Fold 2,[],0
Fold 3,"['S6', 'MAPKAPK2']",2
Fold 4,[],0
Fold 5,"['STAT5', 'S6', 'STAT6', 'MAPKAPK2', 'Frequency']",5
Fold 6,[],0
Fold 7,"['S6', 'NFkB', 'Frequency']",3
Fold 8,[],0
Fold 9,"['CREB', 'STAT5', 'p38', 'STAT3', 'S6', 'IkB', 'NFkB', 'STAT6', 'Frequency']",9
Fold 10,[],0
Fold 11,['MAPKAPK2'],1
Fold 12,"['S6', 'STAT6', 'MAPKAPK2', 'Frequency']",4
Fold 13,[],0
Fold 14,['MAPKAPK2'],1
Fold 15,[],0
Fold 16,[],0
Fold 17,[],0
Fold 18,[],0
Fold 19,[],0
Fold 20,[],0
Fold 21,"['CREB', 'STAT5', 'p38', 'STAT3', 'S6', 'IkB', 'NFkB', 'STAT6', 'Frequency']",9
Fold 22,[],0
Fold 23,"['STAT5', 'S6', 'STAT6', 'MAPKAPK2', 'Frequency']",5
Fold 24,['MAPKAPK2'],1
Fold 25,[],0
Fold 26,[],0
Fold 27,[],0
Fold 28,"['S6', 'NFkB', 'Frequency']",3
Fold 29,[],0
Fold 30,['MAPKAPK2'],1
Fold 31,"['S6', 'STAT6', 'MAPKAPK2', 'Frequency']",4
Fold 32,[],0
Fold 33,[],0
Fold 34,[],0
Fold 35,[],0
Fold 36,[],0
Fold 37,[],0
Fold 38,"['S6', 'MAPKAPK2']",2
Fold 39,"['S6', 'MAPKAPK2']",2
Fold 40,[],0
Fold 41,[],0
Fold 42,"['S6', 'MAPKAPK2']",2
Fold 43,['MAPKAPK2'],1
Fold 44,"['STAT5', 'S6', 'STAT6', 'MAPKAPK2', 'Frequency']",5
Fold 45,[],0
Fold 46,"['CREB', 'STAT5', 'p38', 'STAT3', 'S6', 'IkB', 'NFkB', 'STAT6', 'Frequency']",9
Fold 47,[],0
Fold 48,['MAPKAPK2'],1
Fold 49,[],0
Fold 50,[],0
Fold 51,"['S6', 'STAT6', 'MAPKAPK2', 'Frequency']",4
Fold 52,"['S6', 'MAPKAPK2']",2
Fold 53,[],0
Fold 54,[],0
Fold 55,[],0
Fold 56,"['S6', 'NFkB', 'Frequency']",3
Fold 57,[],0
Fold 58,[],0
Fold 59,[],0
Fold 60,"['S6', 'MAPKAPK2']",2
Fold 61,[],0
Fold 62,[],0
Fold 63,[],0
Fold 64,[],0
Fold 65,[],0
Fold 66,['MAPKAPK2'],1
Fold 67,"['S6', 'STAT6', 'MAPKAPK2', 'Frequency']",4
Fold 68,[],0
Fold 69,[],0
Fold 70,"['STAT5', 'S6', 'STAT6', 'MAPKAPK2', 'Frequency']",5
Fold 71,[],0
Fold 72,[],0
Fold 73,[],0
Fold 74,"['S6', 'MAPKAPK2']",2
Fold 75,"['S6', 'NFkB', 'Frequency']",3
Fold 76,"['CREB', 'STAT5', 'p38', 'STAT3', 'S6', 'IkB', 'NFkB', 'STAT6', 'Frequency']",9
Fold 77,[],0
Fold 78,['MAPKAPK2'],1
Fold 79,[],0
Fold 80,"['STAT5', 'S6', 'STAT6', 'MAPKAPK2', 'Frequency']",5
Fold 81,['MAPKAPK2'],1
Fold 82,[],0
Fold 83,[],0
Fold 84,"['S6', 'MAPKAPK2']",2
Fold 85,[],0
Fold 86,"['S6', 'STAT6', 'MAPKAPK2', 'Frequency']",4
Fold 87,"['CREB', 'STAT5', 'p38', 'STAT3', 'S6', 'IkB', 'NFkB', 'STAT6', 'Frequency']",9
Fold 88,"['S6', 'MAPKAPK2']",2
Fold 89,['MAPKAPK2'],1
Fold 90,[],0
Fold 91,[],0
Fold 92,[],0
Fold 93,[],0
Fold 94,[],0
Fold 95,[],0
Fold 96,[],0
Fold 97,[],0
Fold 98,[],0
Fold 99,"['S6', 'NFkB', 'Frequency']",3
Fold 100,"['S6', 'NFkB', 'Frequency']",3
Fold 101,"['S6', 'MAPKAPK2']",2
Fold 102,['MAPKAPK2'],1
Fold 103,"['STAT5', 'S6', 'STAT6', 'MAPKAPK2', 'Frequency']",5
Fold 104,[],0
Fold 105,"['CREB', 'STAT5', 'p38', 'STAT3', 'S6', 'IkB', 'NFkB', 'STAT6', 'Frequency']",9
Fold 106,"['S6', 'STAT6', 'MAPKAPK2', 'Frequency']",4
Fold 107,[],0
Fold 108,[],0
Fold 109,['MAPKAPK2'],1
Fold 110,[],0
Fold 111,[],0
Fold 112,[],0
Fold 113,[],0
Fold 114,[],0
Fold 115,[],0
Fold 116,[],0
Fold 117,"['S6', 'MAPKAPK2']",2
Fold 118,[],0
Fold 119,[],0
Fold 120,[],0
Fold 121,[],0
Fold 122,[],0
Fold 123,"['CREB', 'STAT5', 'p38', 'STAT3', 'S6', 'IkB', 'NFkB', 'STAT6', 'Frequency']",9
Fold 124,"['S6', 'STAT6', 'MAPKAPK2', 'Frequency']",4
Fold 125,"['STAT5', 'S6', 'STAT6', 'MAPKAPK2', 'Frequency']",5
Fold 126,"['S6', 'NFkB', 'Frequency']",3
Fold 127,['MAPKAPK2'],1
Fold 128,['MAPKAPK2'],1
Fold 129,[],0
Fold 130,[],0
Fold 131,[],0
Fold 132,"['S6', 'MAPKAPK2']",2
Fold 133,"['S6', 'MAPKAPK2']",2
Fold 134,[],0
Fold 135,[],0
Fold 136,[],0
Fold 137,[],0
Fold 138,[],0
Fold 139,[],0
Fold 140,[],0
Fold 141,[],0
Fold 142,"['S6', 'MAPKAPK2']",2
Fold 143,"['STAT5', 'S6', 'STAT6', 'MAPKAPK2', 'Frequency']",5
Fold 144,"['S6', 'NFkB', 'Frequency']",3
Fold 145,[],0
Fold 146,[],0
Fold 147,[],0
Fold 148,"['CREB', 'STAT5', 'p38', 'STAT3', 'S6', 'IkB', 'NFkB', 'STAT6', 'MAPKAPK2', 'Frequency']",10
Fold 149,[],0
Fold 150,[],0
Fold 151,[],0
Fold 152,[],0
Fold 153,"['S6', 'STAT6', 'MAPKAPK2', 'Frequency']",4
Fold 154,[],0
Fold 155,"['S6', 'MAPKAPK2']",2
Fold 156,['MAPKAPK2'],1
Fold 157,[],0
Fold 158,[],0
Fold 159,['MAPKAPK2'],1
Fold 160,[],0
Fold 161,[],0
Fold 162,[],0
Fold 163,[],0
Fold 164,"['S6', 'MAPKAPK2']",2
Fold 165,"['S6', 'STAT6', 'MAPKAPK2', 'Frequency']",4
Fold 166,['MAPKAPK2'],1
Fold 167,[],0
Fold 168,"['S6', 'MAPKAPK2']",2
Fold 169,"['STAT5', 'S6', 'STAT6', 'MAPKAPK2', 'Frequency']",5
Fold 170,['MAPKAPK2'],1
Fold 171,"['CREB', 'STAT5', 'p38', 'STAT3', 'S6', 'IkB', 'NFkB', 'STAT6', 'Frequency']",9
Fold 172,[],0
Fold 173,[],0
Fold 174,"['S6', 'NFkB', 'Frequency']",3
Fold 175,[],0
Fold 176,[],0
Fold 177,[],0
Fold 178,[],0
Fold 179,[],0
Fold 180,['MAPKAPK2'],1
Fold 181,"['S6', 'STAT6', 'MAPKAPK2', 'Frequency']",4
Fold 182,"['S6', 'MAPKAPK2']",2
Fold 183,[],0
Fold 184,[],0
Fold 185,"['STAT5', 'S6', 'STAT6', 'MAPKAPK2', 'Frequency']",5
Fold 186,"['CREB', 'STAT5', 'p38', 'STAT3', 'S6', 'IkB', 'NFkB', 'STAT6', 'Frequency']",9
Fold 187,['MAPKAPK2'],1
Fold 188,[],0
Fold 189,"['S6', 'NFkB', 'Frequency']",3
Fold 190,[],0
Fold 191,[],0
Fold 192,[],0
Fold 193,[],0
Fold 194,"['S6', 'MAPKAPK2']",2
Fold 195,[],0
Fold 196,[],0
Fold 197,[],0
Fold 198,[],0
Fold 199,[],0
