,Fold selected features,Fold nb of features
Fold 0,[],0
Fold 1,['Th1naive_CREB'],1
Fold 2,[],0
Fold 3,[],0
Fold 4,[],0
Fold 5,[],0
Fold 6,[],0
Fold 7,['CCR2nncMC_Frequency'],1
Fold 8,[],0
Fold 9,[],0
Fold 10,[],0
Fold 11,[],0
Fold 12,[],0
Fold 13,[],0
Fold 14,[],0
Fold 15,[],0
Fold 16,[],0
Fold 17,['CCR2nncMC_Frequency'],1
Fold 18,['Th1naive_CREB'],1
Fold 19,[],0
Fold 20,[],0
Fold 21,[],0
Fold 22,[],0
Fold 23,[],0
Fold 24,[],0
Fold 25,[],0
Fold 26,['Th1naive_CREB'],1
Fold 27,[],0
Fold 28,['CCR2nncMC_Frequency'],1
Fold 29,[],0
Fold 30,[],0
Fold 31,[],0
Fold 32,[],0
Fold 33,['CCR2nncMC_Frequency'],1
Fold 34,[],0
Fold 35,[],0
Fold 36,['Th1naive_CREB'],1
Fold 37,[],0
Fold 38,[],0
Fold 39,[],0
Fold 40,['CCR2nncMC_Frequency'],1
Fold 41,[],0
Fold 42,[],0
Fold 43,[],0
Fold 44,[],0
Fold 45,[],0
Fold 46,[],0
Fold 47,[],0
Fold 48,[],0
Fold 49,['Th1naive_CREB'],1
Fold 50,[],0
Fold 51,[],0
Fold 52,[],0
Fold 53,[],0
Fold 54,[],0
Fold 55,[],0
Fold 56,['CCR2nncMC_Frequency'],1
Fold 57,['Th1naive_CREB'],1
Fold 58,[],0
Fold 59,[],0
Fold 60,[],0
Fold 61,[],0
Fold 62,[],0
Fold 63,[],0
Fold 64,['Th1naive_CREB'],1
Fold 65,[],0
Fold 66,[],0
Fold 67,[],0
Fold 68,[],0
Fold 69,['CCR2nncMC_Frequency'],1
Fold 70,[],0
Fold 71,[],0
Fold 72,[],0
Fold 73,[],0
Fold 74,[],0
Fold 75,['CCR2nncMC_Frequency'],1
Fold 76,[],0
Fold 77,[],0
Fold 78,[],0
Fold 79,['Th1naive_CREB'],1
Fold 80,[],0
Fold 81,[],0
Fold 82,['CCR2nncMC_Frequency'],1
Fold 83,[],0
Fold 84,[],0
Fold 85,[],0
Fold 86,[],0
Fold 87,[],0
Fold 88,[],0
Fold 89,[],0
Fold 90,['Th1naive_CREB'],1
Fold 91,[],0
Fold 92,[],0
Fold 93,[],0
Fold 94,[],0
Fold 95,[],0
Fold 96,['Th1naive_CREB'],1
Fold 97,[],0
Fold 98,[],0
Fold 99,['CCR2nncMC_Frequency'],1
Fold 100,['CCR2nncMC_Frequency'],1
Fold 101,[],0
Fold 102,[],0
Fold 103,[],0
Fold 104,[],0
Fold 105,[],0
Fold 106,[],0
Fold 107,['CCR2nncMC_Frequency'],1
Fold 108,[],0
Fold 109,[],0
Fold 110,[],0
Fold 111,[],0
Fold 112,[],0
Fold 113,['Th1naive_CREB'],1
Fold 114,[],0
Fold 115,[],0
Fold 116,[],0
Fold 117,[],0
Fold 118,[],0
Fold 119,['Th1naive_CREB'],1
Fold 120,[],0
Fold 121,['CCR2nncMC_Frequency'],1
Fold 122,[],0
Fold 123,[],0
Fold 124,[],0
Fold 125,[],0
Fold 126,['CCR2nncMC_Frequency'],1
Fold 127,[],0
Fold 128,[],0
Fold 129,[],0
Fold 130,['Th1naive_CREB'],1
Fold 131,['Th1naive_CREB'],1
Fold 132,[],0
Fold 133,[],0
Fold 134,[],0
Fold 135,[],0
Fold 136,[],0
Fold 137,[],0
Fold 138,[],0
Fold 139,[],0
Fold 140,['Th1naive_CREB'],1
Fold 141,[],0
Fold 142,[],0
Fold 143,[],0
Fold 144,['CCR2nncMC_Frequency'],1
Fold 145,[],0
Fold 146,[],0
Fold 147,[],0
Fold 148,[],0
Fold 149,[],0
Fold 150,['CCR2nncMC_Frequency'],1
Fold 151,[],0
Fold 152,[],0
Fold 153,[],0
Fold 154,[],0
Fold 155,[],0
Fold 156,[],0
Fold 157,[],0
Fold 158,['Th1naive_CREB'],1
Fold 159,[],0
Fold 160,['Th1naive_CREB'],1
Fold 161,[],0
Fold 162,[],0
Fold 163,[],0
Fold 164,[],0
Fold 165,[],0
Fold 166,[],0
Fold 167,[],0
Fold 168,[],0
Fold 169,[],0
Fold 170,[],0
Fold 171,[],0
Fold 172,[],0
Fold 173,[],0
Fold 174,['CCR2nncMC_Frequency'],1
Fold 175,[],0
Fold 176,['CCR2nncMC_Frequency'],1
Fold 177,['Th1naive_CREB'],1
Fold 178,[],0
Fold 179,[],0
Fold 180,[],0
Fold 181,[],0
Fold 182,[],0
Fold 183,[],0
Fold 184,[],0
Fold 185,[],0
Fold 186,[],0
Fold 187,[],0
Fold 188,[],0
Fold 189,['CCR2nncMC_Frequency'],1
Fold 190,[],0
Fold 191,['Th1naive_CREB'],1
Fold 192,[],0
Fold 193,['Th1naive_CREB'],1
Fold 194,[],0
Fold 195,[],0
Fold 196,[],0
Fold 197,['CCR2nncMC_Frequency'],1
Fold 198,[],0
Fold 199,[],0
