,Fold selected features,Fold nb of features
Fold 0,"['Bcells_Frequency', 'CCR2nncMC_S6', 'CCR2nncMC_NFkB', 'CCR2nncMC_MAPKAPK2', 'CCR2pcMC_S6', 'CCR2pcMC_Frequency', 'CD4Tnaive_Frequency', 'CD4Trm_S6', 'CD4Trm_IkB', 'CD4Trm_NFkB', 'CD4Trm_STAT6', 'CD56brightCD16nNKcells_Frequency', 'CD61pCD41pPLT_STAT3', 'CD62LnAgedNeutrophils_p38', 'CD62LnAgedNeutrophils_S6', 'CD62LnAgedNeutrophils_IkB', 'CD62LnAgedNeutrophils_MAPKAPK2', 'CD62LpImmatureNeutrophils_IkB', 'CD8Tnaive_Frequency', 'gdTcells_IkB', 'gdTcells_Frequency', 'intMC_S6', 'mDC_S6', 'MDSC_S6', 'MDSC_IkB', 'MDSC_Frequency', 'NKT_IkB', 'NKT_STAT6', 'pDC_STAT5', 'pDC_S6', 'pDC_MAPKAPK2', 'Th1mem_STAT6', 'Th1naive_NFkB', 'Th1naive_STAT6', 'Tregnaive_STAT5', 'Tregnaive_STAT6']",36
Fold 1,"['Bcells_Frequency', 'CCR2nncMC_S6', 'CCR2nncMC_NFkB', 'CCR2nncMC_MAPKAPK2', 'CCR2pcMC_S6', 'CCR2pcMC_Frequency', 'CD4Tcm_Frequency', 'CD4Tnaive_Frequency', 'CD4Trm_S6', 'CD4Trm_IkB', 'CD4Trm_NFkB', 'CD4Trm_STAT6', 'CD61pCD41pPLT_STAT3', 'CD61pCD41pPLT_S6', 'CD62LnAgedNeutrophils_p38', 'CD62LnAgedNeutrophils_S6', 'CD62LnAgedNeutrophils_MAPKAPK2', 'CD62LpImmatureNeutrophils_IkB', 'CD8Tnaive_Frequency', 'gdTcells_IkB', 'gdTcells_Frequency', 'intMC_S6', 'intMC_Frequency', 'mDC_S6', 'MDSC_S6', 'NKT_IkB', 'pDC_STAT5', 'pDC_MAPKAPK2', 'Th1mem_CREB', 'Th1mem_STAT6', 'Th1naive_NFkB', 'Tregmem_STAT5', 'Tregmem_Frequency', 'Tregnaive_STAT6']",34
Fold 2,[],0
Fold 3,"['Bcells_Frequency', 'CCR2nncMC_S6', 'CCR2nncMC_MAPKAPK2', 'CCR2pcMC_S6', 'CCR2pcMC_Frequency', 'CD4Tcm_Frequency', 'CD4Tnaive_Frequency', 'CD4Trm_S6', 'CD4Trm_IkB', 'CD4Trm_NFkB', 'CD4Trm_STAT6', 'CD56brightCD16nNKcells_Frequency', 'CD61pCD41pPLT_STAT3', 'CD62LnAgedNeutrophils_p38', 'CD62LnAgedNeutrophils_S6', 'CD62LnAgedNeutrophils_IkB', 'CD62LnAgedNeutrophils_MAPKAPK2', 'CD8Tnaive_Frequency', 'gdTcells_IkB', 'gdTcells_Frequency', 'intMC_S6', 'mDC_S6', 'MDSC_S6', 'MDSC_IkB', 'MDSC_Frequency', 'NKT_IkB', 'NKT_STAT6', 'pDC_STAT5', 'pDC_S6', 'pDC_MAPKAPK2', 'Th1mem_STAT6', 'Th1naive_CREB', 'Th1naive_STAT6', 'Tregmem_STAT5', 'Tregnaive_STAT5', 'Tregnaive_STAT6']",36
Fold 4,"['Bcells_Frequency', 'CCR2nncMC_NFkB', 'CCR2nncMC_MAPKAPK2', 'CCR2nncMC_Frequency', 'CCR2pcMC_S6', 'CCR2pcMC_Frequency', 'CD4Tcm_Frequency', 'CD4Tnaive_Frequency', 'CD4Trm_STAT5', 'CD4Trm_NFkB', 'CD56dimCD16pNKcells_Frequency', 'CD61pCD41pPLT_STAT3', 'CD62LnAgedNeutrophils_S6', 'CD62LnAgedNeutrophils_NFkB', 'CD62LnAgedNeutrophils_Frequency', 'CD62LpImmatureNeutrophils_IkB', 'CD8Tnaive_Frequency', 'gdTcells_IkB', 'gdTcells_Frequency', 'intMC_S6', 'intMC_Frequency', 'mDC_S6', 'MDSC_S6', 'NKT_IkB', 'NKT_Frequency', 'pDC_STAT5', 'pDC_MAPKAPK2', 'Th1mem_STAT5', 'Th1mem_STAT6', 'Th1naive_NFkB', 'Th1naive_STAT6', 'Tregmem_STAT5', 'Tregnaive_STAT6']",33
Fold 5,"['Bcells_Frequency', 'CCR2nncMC_NFkB', 'CCR2nncMC_MAPKAPK2', 'CCR2pcMC_Frequency', 'CD4Tcm_Frequency', 'CD4Tnaive_Frequency', 'CD4Trm_STAT5', 'CD4Trm_IkB', 'CD4Trm_NFkB', 'CD4Trm_STAT6', 'CD56brightCD16nNKcells_Frequency', 'CD61pCD41pPLT_CREB', 'CD61pCD41pPLT_STAT3', 'CD61pCD41pPLT_S6', 'CD62LnAgedNeutrophils_S6', 'CD62LnAgedNeutrophils_IkB', 'CD62LnAgedNeutrophils_Frequency', 'CD8Tcm_Frequency', 'CD8Tnaive_IkB', 'CD8Tnaive_Frequency', 'gdTcells_IkB', 'intMC_Frequency', 'mDC_S6', 'MDSC_Frequency', 'pDC_STAT5', 'pDC_MAPKAPK2', 'Th1mem_STAT5', 'Th1naive_NFkB', 'Th1naive_STAT6', 'Tregmem_STAT5', 'Tregmem_Frequency', 'Tregnaive_STAT5', 'Tregnaive_STAT6']",33
Fold 6,"['Bcells_Frequency', 'CCR2nncMC_CREB', 'CCR2nncMC_S6', 'CCR2nncMC_NFkB', 'CCR2nncMC_MAPKAPK2', 'CCR2nncMC_Frequency', 'CCR2pcMC_S6', 'CCR2pcMC_Frequency', 'CD41hiCD61hiPLT_p38', 'CD4Tnaive_Frequency', 'CD4Trm_STAT5', 'CD4Trm_S6', 'CD4Trm_NFkB', 'CD56brightCD16nNKcells_IkB', 'CD56brightCD16nNKcells_Frequency', 'CD61pCD41pPLT_CREB', 'CD62LnAgedNeutrophils_S6', 'CD62LnAgedNeutrophils_IkB', 'CD62LnAgedNeutrophils_NFkB', 'CD62LnAgedNeutrophils_MAPKAPK2', 'CD62LnAgedNeutrophils_Frequency', 'CD62LpImmatureNeutrophils_S6', 'CD62LpImmatureNeutrophils_Frequency', 'CD8Tcm_Frequency', 'CD8Tnaive_Frequency', 'gdTcells_IkB', 'gdTcells_Frequency', 'intMC_S6', 'intMC_IkB', 'intMC_Frequency', 'mDC_CREB', 'mDC_S6', 'MDSC_S6', 'pDC_STAT5', 'pDC_S6', 'pDC_MAPKAPK2', 'Th1mem_STAT5', 'Th1mem_STAT6', 'Th1naive_NFkB', 'Th1naive_ERK', 'Th1naive_STAT6', 'Tregmem_STAT5', 'Tregnaive_STAT5']",43
Fold 7,"['Bcells_NFkB', 'Bcells_Frequency', 'CCR2nncMC_S6', 'CCR2nncMC_NFkB', 'CCR2nncMC_MAPKAPK2', 'CCR2nncMC_Frequency', 'CCR2pcMC_S6', 'CCR2pcMC_NFkB', 'CCR2pcMC_Frequency', 'CD4Tcm_Frequency', 'CD4Tnaive_Frequency', 'CD4Trm_STAT5', 'CD4Trm_NFkB', 'CD4Trm_STAT6', 'CD4Trm_Frequency', 'CD56brightCD16nNKcells_Frequency', 'CD61pCD41pPLT_CREB', 'CD61pCD41pPLT_STAT3', 'CD61pCD41pPLT_S6', 'CD62LnAgedNeutrophils_p38', 'CD62LnAgedNeutrophils_S6', 'CD62LnAgedNeutrophils_NFkB', 'CD62LnAgedNeutrophils_MAPKAPK2', 'CD62LnAgedNeutrophils_Frequency', 'CD8Tnaive_Frequency', 'gdTcells_IkB', 'gdTcells_Frequency', 'intMC_S6', 'intMC_Frequency', 'mDC_S6', 'MDSC_S6', 'NKT_IkB', 'pDC_STAT5', 'pDC_S6', 'pDC_MAPKAPK2', 'Th1mem_STAT5', 'Th1mem_STAT6', 'Th1naive_NFkB', 'Th1naive_ERK', 'Tregmem_STAT5', 'Tregnaive_STAT5', 'Tregnaive_STAT6']",42
Fold 8,"['Bcells_Frequency', 'CCR2nncMC_NFkB', 'CCR2nncMC_MAPKAPK2', 'CCR2nncMC_Frequency', 'CCR2pcMC_S6', 'CCR2pcMC_NFkB', 'CCR2pcMC_Frequency', 'CD4Tcm_Frequency', 'CD4Tnaive_Frequency', 'CD4Trm_S6', 'CD4Trm_NFkB', 'CD4Trm_STAT6', 'CD56brightCD16nNKcells_Frequency', 'CD61pCD41pPLT_CREB', 'CD61pCD41pPLT_STAT3', 'CD62LnAgedNeutrophils_S6', 'CD62LpImmatureNeutrophils_S6', 'CD62LpImmatureNeutrophils_IkB', 'CD8Tnaive_Frequency', 'gdTcells_IkB', 'intMC_S6', 'intMC_Frequency', 'mDC_S6', 'MDSC_S6', 'MDSC_Frequency', 'NKT_IkB', 'pDC_STAT5', 'Th1mem_ERK', 'Th1mem_STAT6', 'Th1naive_CREB', 'Th1naive_STAT3', 'Th1naive_NFkB', 'Tregmem_STAT5', 'Tregmem_Frequency', 'Tregnaive_STAT5', 'Tregnaive_IkB', 'Tregnaive_STAT6']",37
Fold 9,"['Bcells_NFkB', 'Bcells_Frequency', 'CCR2nncMC_S6', 'CCR2nncMC_NFkB', 'CCR2nncMC_MAPKAPK2', 'CCR2nncMC_Frequency', 'CCR2pcMC_S6', 'CCR2pcMC_Frequency', 'CD4Tcm_IkB', 'CD4Tcm_Frequency', 'CD4Tnaive_Frequency', 'CD4Trm_STAT5', 'CD4Trm_S6', 'CD4Trm_IkB', 'CD4Trm_NFkB', 'CD4Trm_STAT6', 'CD56brightCD16nNKcells_Frequency', 'CD56dimCD16pNKcells_Frequency', 'CD61pCD41pPLT_CREB', 'CD61pCD41pPLT_STAT3', 'CD62LnAgedNeutrophils_p38', 'CD62LnAgedNeutrophils_S6', 'CD62LnAgedNeutrophils_IkB', 'CD62LnAgedNeutrophils_Frequency', 'CD62LpImmatureNeutrophils_Frequency', 'CD8Tcm_STAT3', 'CD8Tnaive_Frequency', 'gdTcells_IkB', 'gdTcells_Frequency', 'intMC_S6', 'intMC_Frequency', 'mDC_S6', 'MDSC_S6', 'pDC_STAT5', 'pDC_S6', 'pDC_IkB', 'pDC_MAPKAPK2', 'Th1mem_STAT5', 'Th1mem_ERK', 'Th1mem_STAT6', 'Th1naive_NFkB', 'Th1naive_ERK', 'Th1naive_STAT6', 'Tregmem_STAT5', 'Tregnaive_STAT5', 'Tregnaive_STAT6']",46
