,Fold selected features,Fold nb of features
Fold 0,"['STAT5', 'STAT3', 'S6', 'IkB', 'NFkB', 'STAT6', 'Frequency']",7
Fold 1,"['STAT5', 'S6']",2
Fold 2,"['STAT5', 'STAT3', 'S6', 'IkB', 'NFkB', 'STAT6', 'Frequency']",7
Fold 3,"['STAT5', 'STAT3', 'S6', 'IkB', 'NFkB', 'STAT6', 'Frequency']",7
Fold 4,"['STAT5', 'STAT3', 'S6', 'IkB', 'NFkB', 'STAT6', 'Frequency']",7
Fold 5,[],0
Fold 6,"['STAT5', 'S6']",2
Fold 7,"['STAT5', 'STAT3', 'S6', 'IkB', 'NFkB', 'STAT6', 'Frequency']",7
Fold 8,"['STAT5', 'S6', 'STAT6']",3
Fold 9,"['STAT5', 'STAT3', 'IkB', 'NFkB', 'STAT6', 'Frequency']",6
Fold 10,"['STAT5', 'S6']",2
Fold 11,"['STAT5', 'STAT3', 'S6', 'IkB', 'NFkB', 'STAT6', 'Frequency']",7
Fold 12,"['STAT5', 'S6']",2
Fold 13,"['STAT5', 'S6']",2
Fold 14,"['STAT5', 'S6', 'NFkB']",3
Fold 15,"['STAT5', 'S6']",2
Fold 16,"['STAT5', 'S6', 'NFkB', 'STAT6', 'Frequency']",5
Fold 17,"['STAT5', 'STAT3', 'S6', 'IkB', 'NFkB', 'STAT6', 'Frequency']",7
Fold 18,"['STAT5', 'S6']",2
Fold 19,"['STAT5', 'S6']",2
Fold 20,"['STAT5', 'S6']",2
Fold 21,"['STAT5', 'STAT3', 'IkB', 'NFkB', 'STAT6', 'Frequency']",6
Fold 22,"['STAT5', 'STAT3', 'S6', 'IkB', 'NFkB', 'STAT6', 'Frequency']",7
Fold 23,[],0
Fold 24,"['STAT5', 'S6', 'NFkB']",3
Fold 25,"['STAT5', 'S6']",2
Fold 26,"['STAT5', 'S6']",2
Fold 27,"['STAT5', 'S6', 'NFkB', 'STAT6', 'Frequency']",5
Fold 28,"['STAT5', 'STAT3', 'S6', 'IkB', 'NFkB', 'STAT6', 'Frequency']",7
Fold 29,"['STAT5', 'S6']",2
Fold 30,"['STAT5', 'STAT3', 'S6', 'IkB', 'NFkB', 'STAT6', 'Frequency']",7
Fold 31,"['STAT5', 'S6']",2
Fold 32,"['STAT5', 'S6']",2
Fold 33,"['STAT5', 'STAT3', 'S6', 'IkB', 'NFkB', 'STAT6', 'Frequency']",7
Fold 34,"['STAT5', 'S6', 'STAT6']",3
Fold 35,"['STAT5', 'STAT3', 'S6', 'IkB', 'NFkB', 'STAT6', 'Frequency']",7
Fold 36,"['STAT5', 'S6']",2
Fold 37,"['STAT5', 'S6']",2
Fold 38,"['STAT5', 'STAT3', 'S6', 'IkB', 'NFkB', 'STAT6', 'Frequency']",7
Fold 39,"['STAT5', 'STAT3', 'S6', 'IkB', 'NFkB', 'STAT6', 'Frequency']",7
Fold 40,"['STAT5', 'STAT3', 'S6', 'IkB', 'NFkB', 'STAT6', 'Frequency']",7
Fold 41,"['STAT5', 'S6', 'NFkB', 'STAT6', 'Frequency']",5
Fold 42,"['STAT5', 'STAT3', 'S6', 'IkB', 'NFkB', 'STAT6', 'Frequency']",7
Fold 43,"['STAT5', 'STAT3', 'S6', 'IkB', 'NFkB', 'STAT6', 'Frequency']",7
Fold 44,[],0
Fold 45,"['STAT5', 'S6', 'STAT6']",3
Fold 46,"['STAT5', 'STAT3', 'IkB', 'NFkB', 'STAT6', 'Frequency']",6
Fold 47,"['STAT5', 'S6']",2
Fold 48,"['STAT5', 'S6', 'NFkB']",3
Fold 49,"['STAT5', 'S6']",2
Fold 50,"['STAT5', 'STAT3', 'S6', 'IkB', 'NFkB', 'STAT6', 'Frequency']",7
Fold 51,"['STAT5', 'S6']",2
Fold 52,"['STAT5', 'STAT3', 'S6', 'IkB', 'NFkB', 'STAT6', 'Frequency']",7
